,code,content_code,user_code,text,watched_at,likes_count,replies_count,spoiler,improper,replyable,created_at,user.code,user.name,user.photo.original,user.photo.large,user.photo.small,user.watcha_play_user,user.official_user,user_content_action.rating,user_content_action.status,user_content_action.mehed,user_content_action.watched_at,user_content_action.user_code,user_content_action.content_code
57,8kXQeKOW7y2P6,mWqJYmB,PdjaxbRpExLw8,"동물들 목소리 더빙되는건 이해하겠는데 로다주 목소리도 더빙같이 들리는건 뭐지? 그거만 괜찮았어도 느낌이 더 괜찮았을텐데...
전체적으로 스토리를 빼려고 장면을 찍고 그걸 연결한듯한 느낌이 나는게 제일 아쉽다.",,12,0,False,False,True,2020-01-14T13:16:27+09:00,PdjaxbRpExLw8,윤성현,,https://images.watcha.net/user/61461/large/ab10499b7524f228a75da9d5005f6e90825eb157.jpg,https://images.watcha.net/user/61461/small/ab10499b7524f228a75da9d5005f6e90825eb157.jpg,True,False,6.0,,False,,PdjaxbRpExLw8,mWqJYmB
58,8n92VyLlneEAJ,mWqJYmB,OkexJVROexdbw,유치해도 재미있는 영화가 있고 유치한데 재미까지 없는 영화가 있다. 이 영화는 후자다.,,12,0,False,False,True,2020-01-09T21:06:17+09:00,OkexJVROexdbw,강진주,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1598449932/kkpy14ascd6dbcgteuli.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1598449932/kkpy14ascd6dbcgteuli.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1598449932/kkpy14ascd6dbcgteuli.jpg",False,False,4.0,,False,,OkexJVROexdbw,mWqJYmB
59,P7kEWa340DMJ9,mWqJYmB,3BnvwpKaj5PAY,동물들이랑 대화하는 모험 판타지로만 알고 있었는데 예고편에 갑자기 데스윙이 나오네 ㄷㄷ,,12,0,False,False,True,2020-01-05T00:09:54+09:00,3BnvwpKaj5PAY,Pieoria,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1529587539/s8cjsh5nszwm0hbu0fsw.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1529587539/s8cjsh5nszwm0hbu0fsw.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1529587539/s8cjsh5nszwm0hbu0fsw.jpg",False,False,,,True,,3BnvwpKaj5PAY,mWqJYmB
60,6PzQ4bWWRo2qV,mWqJYmB,4WLxZGBm6qroA,다른건 모르겠고 초반이랑 후반에만 잠깐 나오는 레이디 로즈가 이뻤다.,,11,0,False,False,True,2020-01-12T19:18:44+09:00,4WLxZGBm6qroA,권정우,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1598684977/dgaakwiuyrv5x4p5cwhl.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1598684977/dgaakwiuyrv5x4p5cwhl.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1598684977/dgaakwiuyrv5x4p5cwhl.jpg",True,False,6.0,,False,,4WLxZGBm6qroA,mWqJYmB
61,PkvE6nbZBqEpg,mWqJYmB,2mwvgQYkwxMa7,"“내가 마음이 말랑할 때 빨리 떠나.”
가끔 이렇게 귀여워 미칠 것 같은 영화가 나오면 어찌 됐든 마음이 말랑해지니 다 좋다. 그러니 별점도 말랑할때 줘야지.
남을 돕는 게 결국 나를 돕는 것이라고 영화가 말했다. 
그냥 이유는 모르게 이 영화는 따숩게만 보고싶다. 
이 영화를 행복하게 보는 게 결국 나를 행복하게 만들거야.",2020-01-10T21:31:18+09:00,11,3,False,False,True,2020-01-10T21:40:03+09:00,2mwvgQYkwxMa7,림바,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1597648946/hiepnrx7lksapl1lxgjt.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1597648946/hiepnrx7lksapl1lxgjt.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1597648946/hiepnrx7lksapl1lxgjt.jpg",True,False,10.0,,False,2020-01-10T21:31:18+09:00,2mwvgQYkwxMa7,mWqJYmB
62,lP0E8JjxjwMbx,mWqJYmB,JZ4vBbyBmvRXO,"이런 이야기는 새롭지않아요~ 하지만 이번엔 로다주.
모험과 감동?을 더이상 어떻게 새롭게 연출하겠어요~
하지만 보이스연기를 하는 배우들이 대단하다.",,11,0,False,False,True,2020-01-10T13:34:48+09:00,JZ4vBbyBmvRXO,안지영,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1563087075/encshfaigajxseux2iyu.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1563087075/encshfaigajxseux2iyu.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1563087075/encshfaigajxseux2iyu.jpg",True,False,6.0,,False,,JZ4vBbyBmvRXO,mWqJYmB
63,GO6MZmO5o62Nx,mWqJYmB,487Gv73mjvE6o,각자의 병과 상처가 치유될 수 있는 방법.,2020-01-09T00:57:13+09:00,11,0,False,False,True,2020-01-10T01:15:44+09:00,487Gv73mjvE6o,진상명,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1557131766/fg1hgmew4ku6wkml95hh.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1557131766/fg1hgmew4ku6wkml95hh.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1557131766/fg1hgmew4ku6wkml95hh.jpg",True,False,5.0,,False,2020-01-09T00:57:13+09:00,487Gv73mjvE6o,mWqJYmB
64,WzO2gAOmRLQXZ,mWqJYmB,Mr95nwmrBxZPG,"정신사납고 유치한 애들영화
ㆍ
보기전엔 흥미로운 소재가 들어있는 보물상자인줄 알았는데
막상 열어보니까 빈약한 스토리와 핵심사건들조차 얼렁뚱땅 해결해버리는 날먹전개로 점칠된 진부함 투성이.
ㆍ
+ 골드키위가 존나 맛있어서 기운을 차렸다는게 학계의 정설.",,11,0,False,False,True,2020-01-08T22:36:48+09:00,Mr95nwmrBxZPG,영화시청기계,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1529316279/qvqwag6q4abfkv66tlnc.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1529316279/qvqwag6q4abfkv66tlnc.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1529316279/qvqwag6q4abfkv66tlnc.jpg",True,False,4.0,,False,,Mr95nwmrBxZPG,mWqJYmB
65,W9bEBPGmexMpZ,mWqJYmB,jae5WyVOpq1P3,기대치를 낮추고 동심으로 돌아간다면 재밌게 볼수있을지도? 다만  자신의 생각보다 기대치를 훠어어어얼씬 낮춰야하고 연령도 8세정도로 돌아가야 합니다. 저는 실패해서 중간에 잠들었네요. 2020.1.8,,11,0,False,False,True,2020-01-08T18:54:09+09:00,jae5WyVOpq1P3,고소한고소미,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1570119235/rrnay6ylrturwj0hlavy.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1570119235/rrnay6ylrturwj0hlavy.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1570119235/rrnay6ylrturwj0hlavy.jpg",True,False,6.0,,False,,jae5WyVOpq1P3,mWqJYmB
66,W9bEBPzqzgMpZ,mWqJYmB,zNM5NdkWQq26j,"캐스팅 미쳤다 ,,,
19년도 개봉예정이였는데 1년이나 미뤄지다니 슬프군ㅠ",,11,0,False,False,True,2018-12-20T20:55:14+09:00,zNM5NdkWQq26j,아아내나,,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_large-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_small-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,False,False,,wished,False,,zNM5NdkWQq26j,mWqJYmB
67,xzaQAkzboL2g5,mWqJYmB,OQ9L5pdVK5Nb0,"두 번 놀랐다
이 작품을 위해 수 많은 네임드 들이
함께 작업을 했다는 사실과
유치할 줄 알았는데 전혀 그렇지 않고
오히려 잃어버린 사랑을 다시 돌려줬다는
 사실에...
                                                                                               
로다쥬가 주연을 하면 비싼 친구들이
조연도 까메오도 해준다",2020-03-27T13:29:14+09:00,10,0,False,False,True,2020-03-27T13:37:03+09:00,OQ9L5pdVK5Nb0,JazZ,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1589081901/oqg2todqlzeax1gau6yx.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1589081901/oqg2todqlzeax1gau6yx.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1589081901/oqg2todqlzeax1gau6yx.jpg",False,False,8.0,,False,2020-03-27T13:29:14+09:00,OQ9L5pdVK5Nb0,mWqJYmB
68,W4zQrLWwn72w1,mWqJYmB,djaxbBZYAxLw8,가볍게 웃으면서 귀엽다고 소리지르면서 봣움,,10,0,False,False,True,2020-03-10T11:38:22+09:00,djaxbBZYAxLw8,김우니,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1594564435/favutpypimlfl1dksass.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1594564435/favutpypimlfl1dksass.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1594564435/favutpypimlfl1dksass.jpg",True,False,7.0,,False,,djaxbBZYAxLw8,mWqJYmB
69,5yz2YlBW1WEWj,mWqJYmB,JZ4vB06D2YxRX,"가죽을 걸친 아이언맨
2020.01 in 서울",,10,0,False,False,True,2020-01-25T16:09:59+09:00,JZ4vB06D2YxRX,범이,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1596958680/ux4hovuet8pr9qnvl9et.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1596958680/ux4hovuet8pr9qnvl9et.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1596958680/ux4hovuet8pr9qnvl9et.jpg",True,False,2.0,,False,,JZ4vB06D2YxRX,mWqJYmB
70,PkvE6nb7KnEpg,mWqJYmB,Q9L5pZPLRqNb0,"내가 이런 류의 영화를 너무 좋아할뿐.
동물나오고, 많이 나오고, 다양하고
말도 통하네.",,10,0,False,False,True,2020-01-21T19:05:22+09:00,Q9L5pZPLRqNb0,정선혜,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1568643806/cu9y3hbwil7qw8mipjgw.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1568643806/cu9y3hbwil7qw8mipjgw.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1568643806/cu9y3hbwil7qw8mipjgw.jpg",True,False,8.0,,False,,Q9L5pZPLRqNb0,mWqJYmB
71,xzaQAk6o8k2g5,mWqJYmB,87Gv7M4YJxE6o,"아니...누가 쫒아옴..? 뭐이리 전개가 빨라..정신없음..
다음 전개가 1도 안궁금하고 아!하면 어!하고 아주 북치고 장구치고..",,10,0,False,False,True,2020-01-19T22:08:43+09:00,87Gv7M4YJxE6o,이태원,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1576754840/fqkxemcu1swr9f2wbobu.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1576754840/fqkxemcu1swr9f2wbobu.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1576754840/fqkxemcu1swr9f2wbobu.jpg",True,False,3.0,,False,,87Gv7M4YJxE6o,mWqJYmB
72,69oMvnBKV9Mal,mWqJYmB,17ovVeEPPqzyn,우월한 동물 cg를 뽐내는 착한 이야기. 에디 머피의 98년 작이 궁금하다.,,10,0,False,False,True,2020-01-17T18:54:17+09:00,17ovVeEPPqzyn,존맥클레인,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1530450533/wgkkjykxyc61qwlsob7j.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1530450533/wgkkjykxyc61qwlsob7j.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1530450533/wgkkjykxyc61qwlsob7j.jpg",True,False,6.0,,False,,17ovVeEPPqzyn,mWqJYmB
73,wlL2DgzX7VEyZ,mWqJYmB,ld0q0zJPQ56Xn,사랑스러운 동물들을 보고 있자니 마음도 초록초록.,2020-01-15T00:00:00+09:00,10,0,False,False,True,2020-01-17T04:24:19+09:00,ld0q0zJPQ56Xn,김대영,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1581527396/s6pgh2pogggmxti9bdea.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1581527396/s6pgh2pogggmxti9bdea.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1581527396/s6pgh2pogggmxti9bdea.jpg",False,False,7.0,,False,2020-01-15T00:00:00+09:00,ld0q0zJPQ56Xn,mWqJYmB
74,bW3QknmzZmM9p,mWqJYmB,OkexJkpYgqdbw,아이언맨의 흔적을 지운 로다주의 연기에도 이야기의 유치함으로 어이없는 웃음이 나오게 된다.,,10,0,False,False,True,2020-01-17T00:55:00+09:00,OkexJkpYgqdbw,정진영,,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_large-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_small-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,True,False,5.0,,False,,OkexJkpYgqdbw,mWqJYmB
75,wlL2DgzJGPEyZ,mWqJYmB,yKZx33y4bx4dJ,즐거운 가족영화로 남길 방해하는 고약한 설정들.,,10,0,False,False,True,2020-01-14T23:27:42+09:00,yKZx33y4bx4dJ,이원빈,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1586673748/db8t3wztntmjikv4lr15.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1586673748/db8t3wztntmjikv4lr15.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1586673748/db8t3wztntmjikv4lr15.jpg",True,False,5.0,,False,,yKZx33y4bx4dJ,mWqJYmB
76,3WB2qLB0OGEpj,mWqJYmB,nkPvrykelqgar,"머글판 신비한 동물사전?ㅋㅋ
별로라는 평이 많아서 기대를 그닥 안하고 봤더니 재밌었다. 동물들이 하드캐리ㅋㅋ",,10,0,False,False,True,2020-01-13T00:40:11+09:00,nkPvrykelqgar,강보,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1568045154/x3m0btutg4hqgsbvgm5z.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1568045154/x3m0btutg4hqgsbvgm5z.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1568045154/x3m0btutg4hqgsbvgm5z.jpg",True,False,8.0,,False,,nkPvrykelqgar,mWqJYmB
77,7JVEopBZaL29y,mWqJYmB,zNM5NBrVn526j,"관심법수련중인 사람들만 관람하기를
당분간 동물원에 가고싶지않게 만든다",,10,0,False,False,True,2020-01-11T12:58:30+09:00,zNM5NBrVn526j,낡은호출기,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1538015303/auvih1nlar1zs4ua3pdh.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1538015303/auvih1nlar1zs4ua3pdh.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1538015303/auvih1nlar1zs4ua3pdh.jpg",False,False,3.0,,False,,zNM5NBrVn526j,mWqJYmB
78,droQ06oxgG2yN,mWqJYmB,zNM5Nj707526j,"뻔한데 펀한 영화!
많이 들어봤고 자주 봐왔던 모험동화 공식을 따르지만
그럼에도 매력적이었던건 로다주의 능청스러운 연기와
동물친구들의 개성이 잘 어우러졌기 때문이 아닐까?!
.
문득문득 두리틀 역할을 로빈 윌리암스가 했다면
어땠을까란 생각이 들긴 했지만... 보고싶은 캡틴😢
[20200109 예매권]",2020-01-09T21:28:12+09:00,10,0,False,False,True,2020-01-09T21:28:08+09:00,zNM5Nj707526j,이팔청춘,,https://images.watcha.net/user/488212/large/f4794149f07654c5a676729d9b8485d4971ff518.jpg,https://images.watcha.net/user/488212/small/f4794149f07654c5a676729d9b8485d4971ff518.jpg,False,False,8.0,,False,2020-01-09T21:28:12+09:00,zNM5Nj707526j,mWqJYmB
79,Vw8MLrWo6YEel,mWqJYmB,6ewxakaXyvQ1m,먹기전과 첫 한입이 기대되는.. 많이먹어본 자장면,,10,0,False,False,True,2020-01-08T23:12:08+09:00,6ewxakaXyvQ1m,요셉,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1596119719/mrzrk3lnenncgs9zwazz.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1596119719/mrzrk3lnenncgs9zwazz.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1596119719/mrzrk3lnenncgs9zwazz.jpg",True,False,6.0,,False,,6ewxakaXyvQ1m,mWqJYmB
80,xplMdJp7JLE4o,mWqJYmB,nkPvrjArrvgar,두리,,9,0,False,False,True,2020-02-21T17:14:35+09:00,nkPvrjArrvgar,sss247,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1524646584/gzpd7xokbbx7ber3hxhc.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1524646584/gzpd7xokbbx7ber3hxhc.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1524646584/gzpd7xokbbx7ber3hxhc.jpg",False,False,6.0,,False,,nkPvrjArrvgar,mWqJYmB
81,W4zQrLB1eJ2w1,mWqJYmB,OkexJnLR6xdbw,"우리가 동화를 읽을 때 많은 생각을 하지 않는 것처럼. 
나는 그저 즐겁고 귀엽고 행복하기만 했다",,9,0,False,False,True,2020-01-14T13:08:16+09:00,OkexJnLR6xdbw,Kimda1206,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1513436731/y2g0kbca7rynupe8i6ft.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1513436731/y2g0kbca7rynupe8i6ft.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1513436731/y2g0kbca7rynupe8i6ft.jpg",True,False,6.0,,False,,OkexJnLR6xdbw,mWqJYmB
82,BVoM9kPOjqEP0,mWqJYmB,ZWwRqoam05lzB,로버트형아 반가운거빼곤 그닥,2020-01-11T18:01:46+09:00,9,0,False,False,True,2020-01-11T18:02:05+09:00,ZWwRqoam05lzB,이송원,,https://images.watcha.net/user/17293/large/be69345b3d421d11b518cac39042406d8536b201.jpg,https://images.watcha.net/user/17293/small/be69345b3d421d11b518cac39042406d8536b201.jpg,False,False,7.0,,False,2020-01-11T18:01:46+09:00,ZWwRqoam05lzB,mWqJYmB
83,PkvE6nVGqqEpg,mWqJYmB,WwRqo9bgV5lzB,"안타깝게도 RDJ 빼고는 괜찮다.
대체 두리틀의 발성은 누구의 아이디어였을까.",,8,2,False,False,True,2020-03-02T01:28:01+09:00,WwRqo9bgV5lzB,전미경,,https://images.watcha.net/user/206205/large/6f22a5d02771d8e26a38e18eb36ac637e3838310.jpg,https://images.watcha.net/user/206205/small/6f22a5d02771d8e26a38e18eb36ac637e3838310.jpg,True,False,5.0,,False,,WwRqo9bgV5lzB,mWqJYmB
84,POkEw9RO7eMql,mWqJYmB,JgkqlDXZdqX0b,"사랑스러운 영화
하지만 많이 엉성하다",,8,0,False,False,True,2020-02-14T15:47:22+09:00,JgkqlDXZdqX0b,모란,,https://images.watcha.net/user/1072500/large/78e98d755a9bd9e452416b1b25e699c3d1e98612.jpg,https://images.watcha.net/user/1072500/small/78e98d755a9bd9e452416b1b25e699c3d1e98612.jpg,True,False,6.0,,False,,JgkqlDXZdqX0b,mWqJYmB
85,nd3M3lm1OPQNg,mWqJYmB,a9L5PVboyqwg8,전체관람가에 뭘 기대한건지...아직까진 마블 이미지 벗은 배우는 요한슨과 에반스 뿐인듯 싶다.,,8,0,False,False,True,2020-01-20T12:34:40+09:00,a9L5PVboyqwg8,Davyjones,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1594819841/nn1zhltpnxbc6s2mpfjx.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1594819841/nn1zhltpnxbc6s2mpfjx.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1594819841/nn1zhltpnxbc6s2mpfjx.jpg",False,False,4.0,,False,,a9L5PVboyqwg8,mWqJYmB
86,j7kQzmBGZzMl4,mWqJYmB,Q9L5pRBeYqNb0,아빠보자 빨리..,,8,0,False,False,True,2020-01-12T22:57:20+09:00,Q9L5pRBeYqNb0,전윤제,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1587778739/jxgpiexd2zbzu2x62cvs.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1587778739/jxgpiexd2zbzu2x62cvs.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1587778739/jxgpiexd2zbzu2x62cvs.jpg",True,False,,wished,False,,Q9L5pRBeYqNb0,mWqJYmB
87,boY2lKByx8EWO,mWqJYmB,WwRqo0Baezvlz,"CG, 쉴새없는 미국 유우머, 로다주 원맨쇼 That's All.",2020-01-10T06:55:45+09:00,8,0,False,False,True,2020-01-10T22:08:43+09:00,WwRqo0Baezvlz,크므크므,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1563311009/xftwnudqyxpryxheow19.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1563311009/xftwnudqyxpryxheow19.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1563311009/xftwnudqyxpryxheow19.jpg",True,False,5.0,,False,2020-01-10T06:55:45+09:00,WwRqo0Baezvlz,mWqJYmB
88,W9bEBPGL78MpZ,mWqJYmB,WRQxD1n1mqdl9,"착한 이야기.약간 심심.계속 모험을 떠나주길.동물들의 합심.활약상은 멋졌어.
후속편은 이렇게?!
릴리는 죽은게 아니라 이승과 저승의 중간계에 갇혀.그곳은 아직 살 날이 더 남은 인간과 짐승이 저승사자의
실수로 잘못데려와 머무는곳인데..10년 안에 사랑하는이가 자신을 찾으러 오면 이승으로 돌아갈 수 있다.10년이되기 1년전 어느날 앵무새의 죽은줄로만 알았던 옛연인이 릴리가 살아있다는 전갈을 전하는데..!ㅎ",,8,0,True,False,True,2020-01-09T19:06:35+09:00,WRQxD1n1mqdl9,헵번공주,,https://images.watcha.net/user/2035755/large/b42111ba48318ba2b98e880b4729154af593ac92.jpg,https://images.watcha.net/user/2035755/small/b42111ba48318ba2b98e880b4729154af593ac92.jpg,True,False,7.0,,False,,WRQxD1n1mqdl9,mWqJYmB
89,xzaQAk61ex2g5,mWqJYmB,zNM5NZYN4526j,Animal Avengers의 유쾌하고 따듯한 판타지.,,8,0,False,False,True,2020-01-08T17:45:09+09:00,zNM5NZYN4526j,CKFMMpjh,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1598797879/qjsvligpvvoeh6ruqcgm.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1598797879/qjsvligpvvoeh6ruqcgm.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1598797879/qjsvligpvvoeh6ruqcgm.jpg",True,False,7.0,,False,,zNM5NZYN4526j,mWqJYmB
90,5yz2YlOnm8EWj,mWqJYmB,VRZv4bgrpxr6y,전체관람가스럽.,,8,0,False,False,True,2020-01-08T15:44:03+09:00,VRZv4bgrpxr6y,김거니,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1515602700/d18d3fb92df2b4392b3169fec931e76bf643e450.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1515602700/d18d3fb92df2b4392b3169fec931e76bf643e450.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1515602700/d18d3fb92df2b4392b3169fec931e76bf643e450.jpg",True,False,3.0,,False,,VRZv4bgrpxr6y,mWqJYmB
91,6GWQ1LAkARMJ5,mWqJYmB,OkexJYlkK5dbw,감초로만 만든 음식.,,7,0,False,False,True,2020-05-19T13:16:00+09:00,OkexJYlkK5dbw,April🌼,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1591521364/lcc1suxl0sn3g7kxkiba.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1591521364/lcc1suxl0sn3g7kxkiba.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1591521364/lcc1suxl0sn3g7kxkiba.jpg",True,False,4.0,,False,,OkexJYlkK5dbw,mWqJYmB
92,Vw8MLrZlzDEel,mWqJYmB,Pznx9B1KZq761,"이야기보단
동물 보는 맛으로도 충분하지.",,7,0,False,False,True,2020-02-23T12:46:56+09:00,Pznx9B1KZq761,카섬,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1521547162/mjjqgazvacmvxol4hrbs.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1521547162/mjjqgazvacmvxol4hrbs.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1521547162/mjjqgazvacmvxol4hrbs.jpg",False,False,6.0,,False,,Pznx9B1KZq761,mWqJYmB
93,gwVQxKRbp6MB0,mWqJYmB,ZBm5RWNrNxd46,"D의 의지. 
 
비단 두리틀만의 의지는 아니었다. 자신들의 집을 지키고 릴리를 보내주기 위한 그들 모두의 의지였다. 
2020년 2월 19일에 봄 ",,7,0,False,False,True,2020-02-20T22:15:40+09:00,ZBm5RWNrNxd46,이용희,,https://images.watcha.net/user/1913536/large/a0a23f612468fe7607e4c74fb18bb80c9b4f010c.jpg,https://images.watcha.net/user/1913536/small/a0a23f612468fe7607e4c74fb18bb80c9b4f010c.jpg,True,False,2.0,,False,,ZBm5RWNrNxd46,mWqJYmB
